,São Paulo,Porto Alegre,Rio de Janeiro,Campinas,Belo Horizonte,area,rooms,bathroom,parking spaces,floor,isHouse,animal,furniture,y con + alu
6311,0,0,0,1,0,329,4,2,2,9,0,1,0,8340
10357,0,1,0,0,0,23,1,1,1,5,0,0,0,1270
7535,1,0,0,0,0,51,2,1,1,4,0,1,0,2955
3289,1,0,0,0,0,340,2,4,3,14,0,1,0,19900
8805,1,0,0,0,0,171,4,4,4,1,0,1,0,12310
10041,0,0,1,0,0,126,3,2,1,6,0,1,0,3455
3190,1,0,0,0,0,400,4,4,3,1,1,1,0,9000
8569,0,0,1,0,0,35,1,1,0,3,0,1,0,1120
7923,1,0,0,0,0,52,1,1,1,11,0,1,0,3230
1051,1,0,0,0,0,60,3,1,1,7,0,1,0,2330
4069,0,1,0,0,0,67,1,1,1,3,0,1,0,1190
6934,1,0,0,0,0,323,3,5,6,1,1,1,0,10000
9309,0,0,1,0,0,46,2,1,1,8,0,1,0,2550
272,1,0,0,0,0,80,2,2,1,1,1,0,0,1500
2042,0,0,0,0,1,85,2,1,1,1,0,1,0,1230
4763,0,0,0,0,1,130,4,4,3,16,0,0,0,6978
6886,1,0,0,0,0,87,2,2,2,15,0,1,0,4522
10318,1,0,0,0,0,353,5,7,5,12,0,1,0,14800
6100,0,0,0,0,1,88,3,2,1,3,0,1,0,1610
1086,0,0,0,1,0,188,5,4,0,1,1,1,0,4000
7013,1,0,0,0,0,150,4,4,1,1,1,1,1,4500
7305,0,0,1,0,0,160,3,2,1,5,0,1,0,4815
6306,1,0,0,0,0,110,1,3,2,6,0,1,0,9500
7688,1,0,0,0,0,485,4,7,7,1,1,1,0,10900
9478,1,0,0,0,0,56,2,2,1,2,0,0,0,2052
4322,1,0,0,0,0,149,3,3,2,12,0,0,0,7400
10288,0,0,1,0,0,163,3,3,0,2,0,1,0,8000
8535,1,0,0,0,0,220,3,2,3,1,1,1,1,7800
10307,1,0,0,0,0,197,3,4,3,16,0,1,1,8902
6365,0,1,0,0,0,90,3,2,2,9,0,1,0,3663
5903,1,0,0,0,0,179,3,2,2,5,0,1,0,12080
9645,1,0,0,0,0,197,4,3,1,3,0,1,0,5440
4709,0,0,0,1,0,100,2,1,0,16,0,1,0,1450
6524,0,0,1,0,0,110,3,2,0,10,0,0,1,4210
8723,1,0,0,0,0,90,2,1,0,1,1,1,0,2400
10603,1,0,0,0,0,290,3,4,3,7,0,1,1,12670
7808,1,0,0,0,0,38,1,1,0,1,1,1,1,5110
3478,1,0,0,0,0,25,1,1,0,1,0,0,0,1049
8210,1,0,0,0,0,260,2,2,2,1,1,0,0,3800
3924,0,0,0,0,1,230,4,4,4,4,0,1,0,8260
1748,0,0,1,0,0,180,2,3,1,3,0,1,1,11000
732,1,0,0,0,0,50,2,1,1,2,0,1,0,2000
2553,0,0,1,0,0,480,3,4,1,3,0,1,0,12200
8831,0,0,0,1,0,157,3,2,2,15,0,1,0,3490
5703,1,0,0,0,0,147,3,2,0,9,0,0,1,5750
2662,1,0,0,0,0,62,1,2,1,4,0,1,1,14400
6270,1,0,0,0,0,250,4,2,5,1,1,1,0,4841
6726,0,1,0,0,0,200,4,3,0,1,1,0,0,15000
3113,0,0,1,0,0,92,2,2,0,3,0,1,0,4250
3303,1,0,0,0,0,370,7,6,8,1,1,1,0,10000
1344,1,0,0,0,0,242,5,3,2,1,1,1,0,4250
9412,1,0,0,0,0,96,2,2,2,5,0,1,0,2800
1690,1,0,0,0,0,60,2,2,2,1,1,1,0,2115
7401,1,0,0,0,0,204,4,3,1,2,0,1,1,7774
9217,0,0,0,0,1,252,3,4,1,1,0,1,0,2750
5048,1,0,0,0,0,218,4,4,2,1,0,1,0,7750
5816,1,0,0,0,0,55,1,1,1,2,0,1,1,6950
3308,1,0,0,0,0,58,2,1,1,2,0,1,0,1270
1504,0,1,0,0,0,981,3,2,4,1,1,1,1,7000
1806,1,0,0,0,0,128,2,3,1,4,0,1,0,5094
7182,0,0,0,0,1,744,6,6,8,1,1,1,1,11450
6196,0,0,0,1,0,52,2,1,1,7,0,1,0,1228
3791,0,0,1,0,0,87,2,2,1,8,0,0,1,2776
5217,0,1,0,0,0,72,2,1,0,3,0,0,0,1000
10181,0,0,0,1,0,52,2,1,1,8,0,1,1,3480
1067,0,0,0,0,1,140,3,4,3,11,0,1,0,3525
6804,0,0,1,0,0,38,1,1,1,3,0,1,0,1873
10149,0,1,0,0,0,71,2,2,1,2,0,1,0,1233
6487,1,0,0,0,0,165,3,2,2,8,0,1,1,8250
2696,1,0,0,0,0,35,2,1,1,1,1,1,0,2225
1848,1,0,0,0,0,80,3,2,1,1,1,1,0,2170
4512,1,0,0,0,0,97,3,2,2,6,0,1,0,3005
2431,1,0,0,0,0,208,3,3,3,4,0,1,1,17490
4660,1,0,0,0,0,65,3,2,1,15,0,0,0,2400
7836,0,0,0,0,1,70,3,1,1,3,0,1,1,1460
6442,0,1,0,0,0,40,1,1,1,1,0,1,0,1452
10029,0,0,1,0,0,82,2,1,1,2,0,1,0,2300
142,0,0,1,0,0,52,2,1,0,2,0,1,0,1400
8020,1,0,0,0,0,97,2,3,2,11,0,1,1,3360
9380,0,0,0,0,1,70,2,1,2,1,0,1,0,1822
7965,1,0,0,0,0,165,3,4,3,7,0,1,0,5960
6382,0,0,0,0,1,50,2,1,1,3,0,1,0,1170
5290,0,0,0,0,1,110,2,2,2,4,0,0,0,1636
9085,0,0,1,0,0,690,4,5,2,21,0,0,0,14298
3409,1,0,0,0,0,270,3,4,4,4,0,1,1,8000
1117,0,0,0,1,0,83,2,1,1,1,0,0,0,1350
1756,0,0,0,0,1,60,3,1,1,1,0,1,0,1298
497,1,0,0,0,0,200,3,4,3,6,0,1,1,6858
8358,1,0,0,0,0,350,3,4,5,1,1,1,0,5500
870,0,0,1,0,0,60,2,1,0,2,0,1,0,1730
3357,0,0,0,0,1,161,3,1,2,1,1,1,0,3500
912,1,0,0,0,0,30,1,1,1,4,0,0,1,2987
721,0,1,0,0,0,100,2,2,1,1,1,0,0,1346
2805,1,0,0,0,0,50,1,1,0,1,1,1,0,1100
10628,0,1,0,0,0,140,2,3,2,7,0,1,1,4000
886,1,0,0,0,0,230,3,4,4,12,0,1,0,10300
10261,0,1,0,0,0,72,3,1,1,2,0,1,1,2130
7586,0,0,0,0,1,250,4,4,6,7,0,1,0,8300
8892,1,0,0,0,0,169,3,4,3,9,0,1,0,10700
8225,0,0,0,1,0,50,2,1,1,3,0,1,0,1613
1520,1,0,0,0,0,180,4,3,2,11,0,1,1,10880
9295,1,0,0,0,0,250,4,3,3,1,1,1,1,5000
2746,0,1,0,0,0,41,1,1,0,5,0,1,1,1390
9191,0,0,0,0,1,30,1,1,0,3,0,0,0,750
6654,0,0,0,1,0,38,1,1,0,8,0,1,0,850
314,1,0,0,0,0,60,2,2,1,11,0,1,0,5680
1799,0,0,1,0,0,45,1,1,0,5,0,1,0,1750
327,1,0,0,0,0,165,4,3,3,10,0,1,1,8740
9239,0,0,0,0,1,115,3,3,3,4,0,1,0,3755
4204,1,0,0,0,0,180,3,2,1,4,0,1,0,5300
5447,0,0,0,0,1,120,3,2,1,2,0,1,1,3183
3129,1,0,0,0,0,60,2,2,2,15,0,1,0,2592
7895,0,1,0,0,0,180,3,3,1,12,0,1,0,3500
7754,0,0,0,0,1,82,3,2,2,1,0,1,0,1400
3968,0,0,0,0,1,65,2,1,1,8,0,1,0,1209
6906,1,0,0,0,0,300,3,5,4,1,1,1,0,7070
9697,1,0,0,0,0,62,2,1,1,13,0,1,0,2743
1973,1,0,0,0,0,221,3,2,2,7,0,1,0,6480
336,0,0,1,0,0,115,3,2,1,8,0,1,1,3770
2764,0,0,1,0,0,140,3,2,1,22,0,0,0,3732
8491,0,1,0,0,0,50,2,1,1,1,0,0,0,1600
275,1,0,0,0,0,100,2,2,1,1,1,1,0,1970
2985,0,0,0,1,0,60,1,1,1,1,0,1,1,2365
6510,1,0,0,0,0,500,4,6,4,1,1,1,0,13000
6740,0,0,1,0,0,70,2,1,1,7,0,1,0,1629
3477,0,1,0,0,0,67,3,2,1,1,0,1,0,1805
7436,1,0,0,0,0,200,3,2,5,1,1,1,0,7000
3558,0,0,0,1,0,78,1,2,1,6,0,1,0,2602
6438,0,1,0,0,0,40,1,1,0,10,0,1,0,1000
2809,1,0,0,0,0,35,1,1,1,14,0,0,0,3150
9748,0,0,1,0,0,400,2,2,1,7,0,1,0,3000
4861,0,1,0,0,0,137,3,2,3,5,0,1,0,3300
7585,0,0,1,0,0,65,2,2,0,2,0,1,1,2220
5246,1,0,0,0,0,300,5,6,2,1,1,0,0,8000
3416,1,0,0,0,0,423,4,5,7,28,0,1,0,19785
307,1,0,0,0,0,280,4,5,4,6,0,0,0,5700
3908,0,0,0,0,1,180,3,2,0,1,1,1,0,3200
8112,1,0,0,0,0,651,7,7,8,1,1,1,0,8500
348,0,0,1,0,0,50,2,1,0,3,0,0,0,2790
826,0,0,0,0,1,70,2,1,1,1,1,1,0,1000
5296,0,1,0,0,0,42,1,1,1,7,0,1,0,1615
10161,1,0,0,0,0,320,3,3,4,1,1,1,0,9000
4482,1,0,0,0,0,45,2,1,1,12,0,1,0,1890
10044,0,0,0,0,1,200,3,3,3,1,1,1,1,4900
3682,1,0,0,0,0,165,3,2,3,16,0,1,0,4990
8753,0,1,0,0,0,78,2,1,0,1,0,1,0,1760
8963,0,0,0,1,0,92,2,3,2,5,0,0,0,5460
2053,0,0,0,0,1,132,3,3,2,2,0,1,0,1500
71,1,0,0,0,0,45,1,1,0,1,1,1,0,1050
9403,0,0,0,1,0,100,4,3,1,4,0,1,0,2990
8061,1,0,0,0,0,22,1,1,0,1,1,0,0,1330
8822,1,0,0,0,0,386,4,6,4,1,1,1,0,10950
8741,1,0,0,0,0,35,1,1,1,11,0,0,1,3734
5356,1,0,0,0,0,234,3,4,4,3,0,1,0,8746
1666,0,0,1,0,0,65,2,1,1,3,0,1,1,2200
5570,1,0,0,0,0,360,3,5,2,1,0,1,0,18500
9416,1,0,0,0,0,138,3,3,2,11,0,1,0,3960
7450,0,1,0,0,0,52,1,1,1,20,0,1,0,3300
6194,1,0,0,0,0,140,2,1,3,1,1,1,0,2500
1445,1,0,0,0,0,40,1,1,1,6,0,0,0,3265
6034,1,0,0,0,0,60,2,2,0,1,1,1,0,1300
6482,1,0,0,0,0,320,3,3,8,1,1,1,0,5500
1695,0,0,0,0,1,115,3,2,2,3,0,1,0,2400
2892,1,0,0,0,0,40,1,1,0,6,0,1,0,4080
10688,1,0,0,0,0,285,4,4,4,17,0,1,0,18100
1574,0,0,1,0,0,80,2,1,0,2,0,1,1,1915
3203,1,0,0,0,0,246,3,4,3,8,0,1,0,7700
4405,0,0,0,0,1,190,3,2,2,6,0,1,0,6350
1630,1,0,0,0,0,26,1,1,0,3,0,1,0,3700
9507,1,0,0,0,0,69,2,1,1,3,0,1,0,2133
1881,1,0,0,0,0,99,3,2,1,3,0,1,0,2890
5112,0,0,1,0,0,55,2,2,1,13,0,1,0,1830
5708,1,0,0,0,0,246,3,4,4,9,0,1,1,13350
5074,1,0,0,0,0,70,3,2,0,1,1,1,0,1500
7506,1,0,0,0,0,224,3,4,2,9,0,1,0,9300
9440,0,0,1,0,0,30,1,1,0,5,0,0,0,1605
6443,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
848,1,0,0,0,0,400,5,4,5,1,1,0,0,13970
6902,0,1,0,0,0,270,2,3,1,1,1,1,0,6500
8745,1,0,0,0,0,550,4,5,5,1,1,1,0,5000
6762,0,0,1,0,0,200,2,1,0,1,1,1,0,3000
2877,0,0,1,0,0,120,3,2,2,4,0,1,0,7450
186,0,0,0,1,0,70,2,1,1,1,0,1,0,1758
3779,1,0,0,0,0,61,1,2,1,4,0,1,1,2950
1830,0,1,0,0,0,28,1,1,0,4,0,1,0,900
5861,1,0,0,0,0,200,3,4,3,18,0,1,1,8550
2959,0,0,0,0,1,45,1,1,1,6,0,1,0,3657
9886,0,0,0,0,1,101,3,2,2,2,0,1,0,3358
7341,0,1,0,0,0,216,3,3,3,1,1,1,0,2390
5446,0,0,0,0,1,100,3,3,1,1,0,1,0,2100
1234,0,1,0,0,0,81,3,2,1,6,0,1,0,2120
10623,0,1,0,0,0,47,1,1,1,1,0,0,1,2600
3915,1,0,0,0,0,129,3,3,1,1,0,1,0,3400
446,1,0,0,0,0,55,2,1,0,5,0,1,1,3020
844,1,0,0,0,0,44,2,1,0,1,0,1,0,1385
5201,1,0,0,0,0,40,1,1,0,1,1,0,0,1035
7309,0,0,0,0,1,200,3,6,4,9,0,1,0,5867
8134,1,0,0,0,0,72,1,1,1,1,1,0,1,4670
2440,0,0,0,1,0,65,2,1,1,3,0,1,0,1670
3103,1,0,0,0,0,138,3,2,1,7,0,0,0,9600
9286,1,0,0,0,0,74,2,1,1,2,0,1,0,2350
8021,0,0,1,0,0,140,3,2,1,7,0,1,0,5600
9648,1,0,0,0,0,260,3,4,3,1,1,1,0,5000
1294,1,0,0,0,0,211,4,4,4,26,0,0,0,4380
5860,1,0,0,0,0,500,3,5,2,11,0,1,0,20000
5518,0,0,0,0,1,70,2,1,1,3,0,1,0,1490
9647,1,0,0,0,0,400,4,4,4,9,0,1,0,13700
5067,0,1,0,0,0,43,2,1,0,6,0,0,0,1952
3442,0,0,1,0,0,300,3,2,0,5,0,1,0,5970
9027,1,0,0,0,0,129,3,4,3,6,0,1,1,4150
8275,1,0,0,0,0,74,3,2,2,15,0,1,0,2100
8916,0,0,1,0,0,100,3,1,0,2,0,1,0,2540
7025,1,0,0,0,0,42,1,1,0,3,0,1,0,1470
776,1,0,0,0,0,50,1,1,0,1,0,1,0,2069
10389,0,0,1,0,0,98,3,2,0,5,0,1,0,4354
2153,0,0,1,0,0,69,2,1,1,9,0,1,1,1870
5558,1,0,0,0,0,40,1,1,1,2,0,0,1,2010
4920,1,0,0,0,0,55,1,1,1,4,0,0,1,4012
6187,0,0,0,0,1,23,1,1,1,7,0,1,0,1444
10151,1,0,0,0,0,225,4,2,2,11,0,1,0,8650
6378,1,0,0,0,0,98,3,3,2,1,1,1,0,2500
8293,1,0,0,0,0,60,1,1,1,1,1,1,0,1500
9008,1,0,0,0,0,32,1,1,1,2,0,0,1,4750
7933,0,0,1,0,0,60,1,1,1,15,0,1,1,5900
7463,1,0,0,0,0,100,2,1,1,1,1,1,0,3800
3183,0,0,0,0,1,115,3,2,1,2,0,0,0,2534
7816,1,0,0,0,0,55,2,1,1,1,0,1,0,1799
3199,1,0,0,0,0,55,2,1,0,1,1,1,0,2000
9214,0,0,1,0,0,174,4,2,1,1,0,1,0,4082
1289,1,0,0,0,0,94,2,3,0,9,0,1,0,3000
4581,1,0,0,0,0,35,1,1,0,1,0,0,0,1230
8543,0,0,1,0,0,108,2,2,1,7,0,0,1,5800
9562,1,0,0,0,0,450,5,5,6,1,1,1,0,9500
10205,1,0,0,0,0,50,2,1,1,15,0,1,0,1950
7799,1,0,0,0,0,129,3,2,1,13,0,0,0,4417
4106,0,0,0,0,1,56,3,1,1,4,0,0,0,1320
4126,0,1,0,0,0,80,3,2,1,5,0,1,0,2300
8784,0,0,0,0,1,45,1,1,0,10,0,1,0,1100
3966,1,0,0,0,0,380,4,5,4,1,1,1,1,10500
1879,0,0,0,0,1,100,2,1,0,1,1,1,0,1200
9213,1,0,0,0,0,27,1,1,0,1,1,0,0,1480
9946,1,0,0,0,0,275,3,3,1,11,0,1,1,9736
5457,0,0,1,0,0,200,3,4,2,9,0,1,0,6730
5937,1,0,0,0,0,70,2,1,1,7,0,1,0,1800
3587,1,0,0,0,0,49,2,1,1,6,0,1,1,2200
9402,1,0,0,0,0,215,3,4,2,9,0,0,0,8800
3865,1,0,0,0,0,50,1,1,0,9,0,0,1,3330
2148,1,0,0,0,0,69,2,2,2,5,0,1,0,2753
4131,0,1,0,0,0,110,2,2,1,2,0,1,0,2150
1036,1,0,0,0,0,170,3,2,1,14,0,1,1,12170
636,1,0,0,0,0,55,2,1,1,3,0,1,0,1487
6355,0,0,0,0,1,30,1,1,1,1,1,0,0,705
4134,1,0,0,0,0,190,4,4,3,11,0,1,1,9289
8280,1,0,0,0,0,87,1,1,2,14,0,1,1,8770
1083,1,0,0,0,0,50,2,2,2,6,0,1,1,8790
861,1,0,0,0,0,96,3,2,2,5,0,1,1,4068
5212,1,0,0,0,0,200,2,2,2,1,1,1,0,3001
903,0,0,1,0,0,80,2,3,1,7,0,1,1,2150
191,1,0,0,0,0,280,4,4,1,1,0,1,1,11000
109,0,0,1,0,0,309,4,5,4,7,0,1,0,9161
4455,1,0,0,0,0,23,1,1,1,26,0,1,0,2772
1942,0,0,0,0,1,350,7,5,4,1,1,1,0,7500
6105,1,0,0,0,0,270,4,6,3,1,1,1,0,5000
4331,1,0,0,0,0,129,3,2,3,7,0,1,0,4590
10523,0,0,1,0,0,168,3,2,3,9,0,1,0,16549
9326,0,1,0,0,0,40,1,1,0,3,0,0,1,2000
2040,1,0,0,0,0,300,4,5,4,1,0,1,0,11100
8313,0,0,1,0,0,83,2,3,2,4,0,1,1,9850
7884,1,0,0,0,0,300,6,6,4,1,1,1,0,4700
4878,0,0,0,0,1,147,4,5,3,3,0,1,0,4175
4659,0,0,0,0,1,150,3,1,1,4,0,1,0,1030
7377,1,0,0,0,0,67,2,1,1,3,0,1,0,1800
2775,1,0,0,0,0,66,2,1,1,8,0,0,0,2310
4145,1,0,0,0,0,140,3,3,2,2,0,1,0,4100
2323,1,0,0,0,0,86,3,2,2,6,0,1,1,3900
762,1,0,0,0,0,60,2,2,1,5,0,1,0,1778
5921,0,0,0,0,1,50,2,1,2,6,0,1,0,1070
2617,0,0,0,0,1,430,4,5,3,1,1,1,0,6000
2411,0,0,0,0,1,150,4,1,3,1,0,1,0,2300
1094,1,0,0,0,0,272,5,5,2,1,1,1,0,11000
7104,0,0,0,0,1,360,5,6,4,1,1,1,1,12000
8360,1,0,0,0,0,100,3,2,0,3,0,0,0,2800
8494,1,0,0,0,0,261,3,4,4,7,0,1,0,17700
3135,0,0,0,1,0,380,3,4,4,1,1,1,0,11640
6553,1,0,0,0,0,35,1,1,0,1,1,1,0,900
5040,0,1,0,0,0,157,4,3,1,12,0,1,1,4650
9856,0,0,0,0,1,148,2,3,3,12,0,1,0,15870
5428,0,0,0,1,0,146,2,1,1,8,0,1,0,2350
3805,0,0,0,0,1,57,1,1,1,6,0,0,0,2900
884,0,0,0,1,0,184,4,3,4,1,1,1,0,3240
2654,1,0,0,0,0,429,5,4,6,1,1,1,0,12750
6131,0,0,0,0,1,320,4,5,4,6,0,0,0,8480
7120,0,1,0,0,0,89,2,2,1,2,0,1,0,2200
9866,0,0,1,0,0,124,4,2,1,2,0,1,0,7712
464,0,0,0,0,1,45,2,1,0,1,1,1,0,1350
7760,1,0,0,0,0,363,3,5,4,10,0,0,0,7112
8468,1,0,0,0,0,100,3,1,1,10,0,1,0,2100
6673,0,0,0,0,1,300,4,4,3,13,0,1,1,16850
10053,1,0,0,0,0,40,1,1,0,1,1,1,0,920
5192,1,0,0,0,0,550,4,4,4,1,1,1,0,14000
6871,0,0,1,0,0,64,2,1,1,1,0,1,1,4144
10359,1,0,0,0,0,51,1,1,1,3,0,1,1,4080
5300,1,0,0,0,0,140,3,5,2,1,1,1,1,3900
2202,0,1,0,0,0,108,3,2,1,3,0,1,1,2826
9185,1,0,0,0,0,315,3,4,3,15,0,1,1,6715
7323,0,0,1,0,0,65,1,1,0,1,1,1,0,2100
1262,1,0,0,0,0,450,4,5,2,1,1,0,1,15000
6167,0,0,1,0,0,25,1,1,0,2,0,1,0,790
975,1,0,0,0,0,138,3,3,2,1,1,1,0,2700
9568,0,0,0,1,0,120,4,3,8,1,1,1,0,4500
5866,1,0,0,0,0,45,2,1,0,5,0,0,1,3200
4925,1,0,0,0,0,175,4,3,3,3,0,1,1,14750
941,1,0,0,0,0,73,1,1,0,2,0,1,0,1350
5263,1,0,0,0,0,108,3,3,2,2,0,0,0,3465
4723,1,0,0,0,0,32,1,1,1,3,0,0,1,2630
2387,0,1,0,0,0,360,5,3,3,1,1,1,0,3500
10401,1,0,0,0,0,80,2,1,2,1,1,1,0,2000
5021,1,0,0,0,0,50,3,1,1,4,0,0,0,3352
4391,0,1,0,0,0,68,2,2,2,4,0,1,0,2050
5148,0,0,1,0,0,75,2,1,1,6,0,0,0,959
3221,1,0,0,0,0,182,3,5,3,10,0,1,0,8500
3882,0,0,0,1,0,470,3,4,0,1,1,1,0,10500
10093,0,0,0,1,0,70,3,2,1,3,0,1,1,1950
10329,0,0,0,1,0,50,1,1,1,1,0,1,0,1680
8762,1,0,0,0,0,72,2,2,1,1,0,1,1,3466
5953,0,1,0,0,0,55,2,1,0,2,0,1,0,1287
2789,1,0,0,0,0,200,3,4,3,5,0,1,1,8749
944,1,0,0,0,0,480,4,7,8,1,1,1,0,14000
9532,1,0,0,0,0,382,4,4,4,5,0,1,0,5390
1857,1,0,0,0,0,54,2,1,0,2,0,0,0,2271
9272,0,0,0,0,1,90,2,3,2,15,0,1,0,3154
4108,1,0,0,0,0,150,3,2,3,1,1,0,0,2500
5213,0,1,0,0,0,101,3,2,2,8,0,1,1,4741
9196,1,0,0,0,0,125,3,1,0,4,0,1,0,3350
3255,1,0,0,0,0,70,2,2,0,3,0,0,0,2540
2690,1,0,0,0,0,50,1,1,0,4,0,1,0,1200
4627,1,0,0,0,0,26,1,1,1,9,0,1,1,3270
7820,0,1,0,0,0,147,4,4,2,2,0,1,0,2900
1319,0,0,1,0,0,300,4,4,0,1,1,1,0,3800
8025,1,0,0,0,0,367,3,5,3,10,0,1,1,9400
10563,0,0,0,0,1,274,4,5,5,10,0,0,0,15450
5162,1,0,0,0,0,80,4,4,3,5,0,1,0,9450
6720,0,0,1,0,0,25,1,1,0,3,0,0,0,2228
7817,1,0,0,0,0,120,4,2,3,6,0,1,1,3910
6858,0,0,0,0,1,214,4,3,3,1,0,0,0,7360
9502,0,0,1,0,0,55,1,1,0,7,0,0,0,3205
3475,1,0,0,0,0,145,3,2,2,1,1,1,1,3000
3505,1,0,0,0,0,70,2,2,2,16,0,1,0,4700
4749,0,0,1,0,0,60,2,1,1,2,0,1,0,1600
2477,1,0,0,0,0,85,3,2,2,12,0,1,0,4200
6326,0,0,0,1,0,170,3,2,2,1,1,1,0,2300
7619,0,1,0,0,0,79,2,1,0,1,1,1,0,1553
8323,1,0,0,0,0,80,3,2,1,1,0,0,0,2015
4501,1,0,0,0,0,55,1,1,1,9,0,0,1,4260
6170,1,0,0,0,0,159,3,3,2,1,1,0,0,3300
10546,1,0,0,0,0,156,3,4,2,7,0,1,0,3800
7779,1,0,0,0,0,20,1,1,0,1,1,1,0,2060
1874,1,0,0,0,0,140,2,3,4,10,0,1,1,8470
9101,0,0,0,1,0,280,4,3,3,1,1,1,0,2167
6085,0,0,0,0,1,32,1,1,0,9,0,0,0,1300
10092,1,0,0,0,0,360,3,5,3,14,0,0,0,15500
5096,1,0,0,0,0,210,3,5,4,6,0,1,1,15201
2904,0,0,1,0,0,70,2,2,1,11,0,0,1,8800
570,0,0,0,0,1,680,7,6,8,1,1,1,0,8000
1448,0,0,0,1,0,110,3,3,2,1,1,1,0,4260
6865,0,0,0,0,1,92,3,1,1,2,0,1,0,2170
7188,0,0,0,1,0,93,3,2,2,2,0,1,0,2357
7306,1,0,0,0,0,140,3,2,2,1,1,1,0,2000
7850,1,0,0,0,0,120,3,4,1,1,1,0,0,4000
7522,1,0,0,0,0,35,1,1,0,7,0,0,0,1491
5841,0,0,0,0,1,100,3,2,1,2,0,1,0,2145
9364,1,0,0,0,0,35,1,1,1,1,0,0,1,3930
3226,1,0,0,0,0,66,2,1,0,7,0,1,0,2006
10417,1,0,0,0,0,258,4,5,3,4,0,1,1,8700
3978,0,1,0,0,0,127,3,2,2,2,0,1,1,3500
4383,0,0,1,0,0,44,1,1,0,5,0,1,0,1860
5834,0,0,0,0,1,76,1,2,2,6,0,1,0,4892
8487,1,0,0,0,0,113,2,1,1,5,0,1,0,4000
3539,0,0,1,0,0,90,3,2,0,4,0,1,0,3471
8746,1,0,0,0,0,45,1,1,0,11,0,0,0,4213
7910,1,0,0,0,0,80,3,2,2,19,0,1,0,2990
9513,0,0,1,0,0,70,2,2,0,2,0,1,0,3090
6754,1,0,0,0,0,180,3,2,4,1,1,0,1,11000
5681,0,0,1,0,0,79,3,2,0,9,0,0,1,4281
2827,0,0,0,0,1,100,3,2,0,1,1,1,0,1550
5780,1,0,0,0,0,252,4,5,5,18,0,1,1,15600
7759,1,0,0,0,0,65,2,2,1,9,0,1,0,3548
4996,0,0,0,1,0,65,3,2,1,2,0,0,0,1720
1338,0,0,1,0,0,50,1,1,1,5,0,1,0,1100
3262,1,0,0,0,0,300,4,5,6,1,1,1,1,15000
7349,0,0,0,1,0,51,1,1,0,1,0,0,0,1048
6915,0,0,1,0,0,95,2,2,0,5,0,1,0,2600
5741,1,0,0,0,0,303,3,4,4,1,0,1,1,22540
650,0,1,0,0,0,550,5,5,3,1,1,1,0,9000
2902,0,1,0,0,0,70,2,1,1,3,0,1,1,2250
2258,1,0,0,0,0,114,2,3,1,1,0,1,1,7912
5395,1,0,0,0,0,174,3,4,3,6,0,1,0,15700
8349,1,0,0,0,0,182,3,3,5,1,1,1,0,4200
3521,0,0,0,0,1,181,4,2,2,1,0,1,1,5530
2730,0,0,0,0,1,58,2,2,2,7,0,1,0,1704
6339,1,0,0,0,0,44,1,1,1,8,0,1,0,2780
4478,1,0,0,0,0,16,1,1,0,1,0,0,0,980
5660,0,0,0,0,1,300,8,3,1,1,1,1,0,4000
1596,0,0,0,0,1,190,4,3,3,10,0,1,1,6184
8598,1,0,0,0,0,62,1,1,0,3,0,1,0,2650
2584,0,0,0,0,1,47,2,1,1,6,0,1,0,1830
8992,1,0,0,0,0,300,5,4,5,1,1,1,0,8500
3196,1,0,0,0,0,54,2,1,1,12,0,0,0,2730
6965,1,0,0,0,0,70,2,2,1,1,1,1,0,2100
5327,0,0,0,0,1,28,1,1,1,1,1,0,1,1650
9049,1,0,0,0,0,56,2,1,1,7,0,1,0,1880
6203,0,0,1,0,0,90,3,2,0,1,0,0,0,2000
1258,1,0,0,0,0,41,1,1,1,14,0,0,0,3707
7342,1,0,0,0,0,54,2,1,1,3,0,1,0,1950
9108,1,0,0,0,0,80,2,2,2,1,1,1,0,2465
991,0,1,0,0,0,49,2,1,1,1,1,1,0,1370
3504,1,0,0,0,0,70,3,2,2,13,0,0,0,3610
113,0,0,0,1,0,80,2,2,2,11,0,1,0,3032
919,0,0,1,0,0,35,1,1,0,3,0,1,1,2050
2509,0,0,0,1,0,40,2,1,1,3,0,1,0,1520
10056,1,0,0,0,0,210,4,4,4,8,0,0,0,8000
165,0,1,0,0,0,44,1,1,1,2,0,1,1,1750
6076,0,0,0,0,1,77,3,3,2,2,0,1,1,3210
8953,1,0,0,0,0,48,2,1,0,3,0,1,0,1450
4603,1,0,0,0,0,68,2,2,1,14,0,1,0,5500
949,1,0,0,0,0,62,2,2,2,6,0,0,0,4230
4594,1,0,0,0,0,350,3,3,8,1,1,1,0,9240
6596,0,0,0,1,0,52,1,1,1,6,0,1,0,1110
3770,0,0,0,1,0,240,3,4,4,1,0,1,0,9800
2506,0,0,0,1,0,56,1,1,0,3,0,0,0,988
5107,1,0,0,0,0,41,2,1,0,16,0,1,0,1470
2850,0,0,1,0,0,60,2,1,0,1,0,0,0,2500
6000,0,0,1,0,0,120,3,3,2,6,0,1,0,4316
7474,0,0,0,0,1,540,5,4,8,1,1,1,0,7000
6189,0,0,0,1,0,70,1,1,1,2,0,1,1,2810
8897,1,0,0,0,0,180,3,4,3,15,0,1,0,11100
