,São Paulo,Porto Alegre,Rio de Janeiro,Campinas,Belo Horizonte,area,rooms,bathroom,parking spaces,floor,isHouse,animal,furniture,y con + alu
158,0,0,1,0,0,107,3,2,0,7,0,1,1,4660
7805,1,0,0,0,0,105,3,2,1,14,0,0,0,4730
2085,0,0,1,0,0,90,2,2,1,9,0,1,0,4680
7228,0,0,0,0,1,120,4,4,2,6,0,1,0,4100
5292,1,0,0,0,0,77,3,1,2,10,0,1,0,4453
8910,0,1,0,0,0,66,2,1,0,4,0,1,0,1750
1924,0,0,1,0,0,130,3,2,1,5,0,1,0,4100
1072,1,0,0,0,0,390,4,4,5,8,0,0,1,17100
8774,1,0,0,0,0,37,1,1,1,8,0,1,1,4490
1994,0,0,1,0,0,18,1,1,0,3,0,1,0,1278
2884,0,0,0,0,1,65,3,1,1,3,0,0,0,1145
3824,1,0,0,0,0,100,3,2,1,3,0,1,0,2215
4535,0,0,0,1,0,110,2,2,0,18,0,1,1,5160
926,1,0,0,0,0,31,1,1,0,9,0,1,1,3680
6027,1,0,0,0,0,50,1,1,1,6,0,1,1,2884
9798,0,0,1,0,0,94,3,1,1,7,0,1,1,3350
3764,1,0,0,0,0,480,4,5,2,1,1,1,1,6000
2701,0,1,0,0,0,102,2,2,1,11,0,1,1,4900
6121,1,0,0,0,0,218,4,4,3,10,0,1,1,10747
7614,0,0,1,0,0,80,2,2,1,4,0,1,0,4060
6678,1,0,0,0,0,180,2,3,3,7,0,1,1,10900
1669,1,0,0,0,0,108,2,3,2,1,1,1,0,2550
4454,0,1,0,0,0,45,1,1,1,4,0,1,0,895
8724,0,1,0,0,0,171,2,2,1,2,0,1,0,3200
4372,1,0,0,0,0,178,3,2,3,8,0,1,0,5250
8473,1,0,0,0,0,109,4,2,2,13,0,1,0,7656
5690,1,0,0,0,0,85,3,3,2,3,0,0,0,6540
801,1,0,0,0,0,279,3,3,8,1,1,1,1,3500
232,1,0,0,0,0,40,1,1,0,1,1,0,0,780
277,1,0,0,0,0,360,7,6,6,1,1,1,0,5270
6683,0,0,0,0,1,156,4,4,3,7,0,1,0,7400
5169,1,0,0,0,0,217,3,4,3,3,0,1,0,5300
1978,0,0,1,0,0,220,3,3,2,4,0,1,1,11500
1215,1,0,0,0,0,67,1,1,0,1,1,1,0,1300
2589,0,1,0,0,0,400,3,4,5,1,1,1,1,8500
5006,0,1,0,0,0,68,2,2,1,2,0,1,0,2200
6206,1,0,0,0,0,40,1,1,1,5,0,0,0,4300
3716,1,0,0,0,0,216,3,5,0,14,0,0,1,18200
630,1,0,0,0,0,100,2,2,4,1,1,1,0,2600
8606,1,0,0,0,0,273,3,2,5,1,1,0,0,3355
5223,0,0,0,0,1,200,4,3,2,4,0,1,0,5164
10029,0,0,1,0,0,82,2,1,1,2,0,1,0,2300
131,1,0,0,0,0,900,4,6,8,1,1,1,0,15000
1241,0,0,1,0,0,40,1,1,0,3,0,1,0,3500
6614,1,0,0,0,0,155,3,3,2,2,0,1,1,14300
5243,0,0,1,0,0,125,2,4,1,2,0,0,0,9500
5478,0,0,1,0,0,32,1,1,1,5,0,0,0,1365
2024,1,0,0,0,0,55,2,1,1,5,0,1,0,2265
6555,1,0,0,0,0,40,1,1,0,12,0,0,1,3670
8156,1,0,0,0,0,350,4,6,4,1,1,1,0,10000
2865,0,0,0,1,0,375,4,5,0,1,1,1,0,11200
2204,1,0,0,0,0,80,2,1,0,4,0,1,0,2940
488,0,0,0,1,0,72,2,2,1,7,0,1,0,1330
3461,0,1,0,0,0,73,2,2,1,6,0,1,1,2900
5837,0,0,1,0,0,40,1,1,0,9,0,1,0,1805
4130,0,0,0,1,0,62,2,1,0,1,1,0,0,1268
565,1,0,0,0,0,34,1,1,0,2,0,1,0,1055
5178,1,0,0,0,0,400,10,9,8,1,1,1,0,8330
7862,1,0,0,0,0,166,3,2,2,2,0,1,0,9124
2750,0,1,0,0,0,222,4,3,2,13,0,1,0,6300
10520,0,0,0,1,0,250,4,4,0,1,1,1,0,4575
3614,0,0,1,0,0,110,3,2,0,1,1,1,0,2000
8521,1,0,0,0,0,20,1,1,0,1,1,1,1,2402
3030,1,0,0,0,0,25,1,1,0,1,1,1,0,1200
1133,0,0,0,0,1,83,3,2,2,1,0,1,0,1450
6919,0,0,1,0,0,90,2,2,1,4,0,0,0,3600
4426,0,0,0,1,0,50,2,1,1,1,0,1,0,800
10476,0,1,0,0,0,600,5,7,5,1,1,1,0,7000
1831,1,0,0,0,0,220,4,3,3,2,0,0,1,13208
7719,1,0,0,0,0,62,2,1,1,8,0,0,0,2080
6766,1,0,0,0,0,368,4,5,6,1,0,0,0,12884
9726,1,0,0,0,0,95,3,3,2,16,0,0,1,4050
4040,0,0,0,0,1,900,6,6,6,1,1,1,0,5570
10020,1,0,0,0,0,142,3,2,2,6,0,1,1,7540
7262,0,0,1,0,0,30,1,1,1,2,0,1,0,1500
887,1,0,0,0,0,214,4,6,4,4,0,1,1,13000
2930,1,0,0,0,0,40,1,1,0,1,1,0,0,900
5647,0,0,1,0,0,60,1,1,0,1,0,1,0,1350
8950,0,0,1,0,0,45,1,1,0,1,1,1,1,2250
3709,0,1,0,0,0,60,2,1,0,4,0,1,0,1070
9166,1,0,0,0,0,400,3,5,4,11,0,1,0,7330
811,0,0,0,0,1,293,6,2,3,1,1,1,0,2600
898,0,0,1,0,0,70,3,2,1,9,0,1,0,1852
6679,1,0,0,0,0,240,7,3,4,1,1,1,0,6000
4678,1,0,0,0,0,200,3,1,2,1,1,1,0,3000
6377,1,0,0,0,0,250,3,4,3,1,1,1,0,3571
4760,0,0,1,0,0,80,2,1,0,3,0,1,0,1471
1524,0,0,0,1,0,85,3,2,1,7,0,1,0,2415
5855,1,0,0,0,0,270,3,2,2,15,0,1,0,12168
9116,1,0,0,0,0,205,3,4,4,13,0,1,0,7700
3462,0,0,1,0,0,70,2,1,1,5,0,0,0,3600
7145,0,0,1,0,0,72,2,1,1,3,0,1,0,1100
5709,0,0,0,1,0,92,3,4,2,1,0,1,0,3004
8337,1,0,0,0,0,240,3,4,5,9,0,1,0,9600
4421,1,0,0,0,0,90,1,1,1,1,0,1,0,1500
5074,1,0,0,0,0,70,3,2,0,1,1,1,0,1500
5801,1,0,0,0,0,120,2,3,0,1,1,1,0,7000
6428,1,0,0,0,0,105,3,3,2,4,0,0,0,4100
3029,0,1,0,0,0,79,2,1,0,10,0,1,0,2280
7390,0,0,0,0,1,400,5,4,4,1,1,1,1,5500
10038,1,0,0,0,0,300,4,4,4,3,0,1,0,9500
3675,1,0,0,0,0,120,3,2,2,23,0,0,0,5222
2151,0,0,1,0,0,68,2,1,0,5,0,1,0,1593
2512,1,0,0,0,0,130,2,1,0,1,1,1,1,1900
5641,0,0,0,0,1,65,2,2,1,1,0,0,0,1215
7744,1,0,0,0,0,50,1,1,0,1,1,1,0,1600
8587,0,0,0,0,1,193,3,3,1,1,1,1,0,13500
2276,1,0,0,0,0,29,1,1,1,4,0,0,1,2850
3952,1,0,0,0,0,45,1,1,1,1,1,1,0,1300
4702,0,1,0,0,0,63,2,2,1,13,0,1,0,2480
2826,0,0,1,0,0,172,3,3,3,3,0,1,0,7000
7362,1,0,0,0,0,53,2,2,1,10,0,0,1,3579
3259,1,0,0,0,0,700,5,8,3,1,1,1,0,12000
2154,0,0,0,0,1,32,1,1,1,9,0,1,0,1697
169,1,0,0,0,0,320,8,4,0,1,1,1,0,10950
4138,0,0,1,0,0,284,4,4,1,4,0,1,1,10960
5422,0,0,1,0,0,24,1,1,0,11,0,1,0,1606
4636,0,0,1,0,0,25,1,1,0,4,0,1,0,600
10445,0,0,1,0,0,62,2,1,1,4,0,0,1,2200
5676,1,0,0,0,0,165,4,3,2,1,1,1,0,5000
328,0,1,0,0,0,44,1,1,0,5,0,1,0,1555
2064,1,0,0,0,0,260,4,5,4,15,0,1,1,10971
5349,0,0,0,1,0,58,2,1,1,1,0,1,0,1342
7496,1,0,0,0,0,68,3,2,1,5,0,1,1,2460
386,1,0,0,0,0,80,2,2,5,1,1,1,0,3000
5987,1,0,0,0,0,220,3,3,3,1,1,1,0,3700
10409,1,0,0,0,0,140,4,3,2,1,1,0,0,2600
2176,0,0,0,0,1,140,3,2,0,2,0,0,0,3000
2005,0,0,0,0,1,92,3,2,1,1,0,1,0,2068
4104,0,0,0,1,0,60,2,1,1,1,0,1,0,1314
2199,1,0,0,0,0,20,1,1,0,5,0,1,1,2402
3173,0,0,0,0,1,50,1,1,2,1,1,1,0,1280
3748,0,0,0,1,0,90,3,2,1,2,0,1,0,2095
3596,1,0,0,0,0,60,2,2,1,3,0,1,1,6600
8722,1,0,0,0,0,109,3,2,2,20,0,1,1,5700
4614,1,0,0,0,0,145,2,2,1,3,0,1,1,4970
7361,1,0,0,0,0,140,2,3,2,2,0,1,0,5600
7205,1,0,0,0,0,330,3,5,5,8,0,1,1,10800
2378,1,0,0,0,0,138,3,4,2,18,0,1,1,11500
267,0,0,0,0,1,308,2,3,3,1,1,1,0,2000
6176,0,0,1,0,0,480,5,6,4,3,0,1,0,11236
6947,1,0,0,0,0,486,8,4,6,1,1,1,0,25000
8411,1,0,0,0,0,34,1,1,1,11,0,0,1,3420
5798,1,0,0,0,0,200,3,2,3,3,0,1,0,5600
8212,0,0,1,0,0,290,4,3,1,6,0,1,0,9500
234,1,0,0,0,0,60,1,1,0,1,1,1,0,1300
8072,0,0,1,0,0,70,2,1,0,3,0,0,0,1900
3604,1,0,0,0,0,82,3,2,2,5,0,1,0,3015
5337,0,0,0,0,1,343,4,3,4,1,1,1,0,7000
7962,1,0,0,0,0,100,3,1,0,1,0,1,0,3130
3706,1,0,0,0,0,62,2,2,1,1,0,1,0,2430
4917,1,0,0,0,0,200,3,3,3,1,1,1,0,7000
1518,1,0,0,0,0,206,2,1,3,1,1,1,0,3500
539,1,0,0,0,0,50,2,1,0,2,0,0,0,1150
2758,1,0,0,0,0,84,2,3,2,25,0,1,1,7534
2388,1,0,0,0,0,72,2,1,1,9,0,1,0,3620
6469,0,0,1,0,0,70,2,2,1,1,0,1,1,4450
553,1,0,0,0,0,60,1,1,1,1,1,1,0,1250
6650,1,0,0,0,0,59,2,1,0,15,0,1,0,2292
5430,0,0,0,1,0,67,3,1,1,1,0,0,0,1241
2411,0,0,0,0,1,150,4,1,3,1,0,1,0,2300
8595,1,0,0,0,0,200,4,4,2,9,0,1,1,10700
5979,1,0,0,0,0,188,3,3,3,4,0,1,1,9800
4740,0,0,1,0,0,125,4,2,2,2,0,0,0,6176
8453,0,1,0,0,0,215,3,4,2,1,0,1,0,5500
8903,1,0,0,0,0,33,1,1,1,12,0,0,0,4702
8504,0,0,1,0,0,72,2,1,1,10,0,1,0,2070
5581,1,0,0,0,0,116,3,2,1,6,0,1,0,2650
9546,1,0,0,0,0,40,1,1,1,5,0,1,1,2922
4705,1,0,0,0,0,79,3,2,2,3,0,1,0,3195
1722,1,0,0,0,0,120,3,2,1,1,0,0,0,3370
3111,0,0,1,0,0,20,1,1,0,8,0,1,1,2000
5047,0,1,0,0,0,100,3,2,2,1,1,1,0,3000
8530,0,0,0,0,1,33,1,1,1,3,0,1,0,1770
5578,1,0,0,0,0,68,2,1,0,1,0,1,0,1530
2164,0,0,0,1,0,60,2,1,1,1,1,1,0,1285
3639,0,0,1,0,0,50,2,1,0,5,0,1,0,1015
2226,1,0,0,0,0,107,3,3,2,3,0,1,0,6100
10641,0,0,0,0,1,58,2,2,1,5,0,1,0,1399
6951,0,1,0,0,0,112,2,2,2,10,0,1,0,4253
10244,1,0,0,0,0,123,3,2,2,7,0,0,0,3450
2069,0,0,0,1,0,296,6,4,8,1,1,1,0,5200
473,0,0,0,1,0,45,1,1,1,17,0,1,1,1950
1263,0,0,0,0,1,70,2,1,2,1,0,1,0,1822
7588,1,0,0,0,0,53,2,2,1,6,0,0,0,1650
10571,0,1,0,0,0,45,1,1,1,3,0,1,0,1387
7420,0,0,0,0,1,126,4,2,2,1,0,1,0,2930
891,1,0,0,0,0,70,2,1,1,1,1,1,0,1300
4968,1,0,0,0,0,24,1,1,0,2,0,0,0,1920
5688,1,0,0,0,0,255,4,4,3,2,0,1,0,11600
8470,1,0,0,0,0,160,2,2,4,1,1,1,0,2975
8566,0,0,0,0,1,260,4,4,3,8,0,0,0,6915
7924,0,0,0,0,1,258,4,4,3,1,0,1,0,4500
2128,1,0,0,0,0,70,3,2,1,7,0,1,0,3600
8766,1,0,0,0,0,220,3,2,1,1,1,1,0,5000
5802,0,1,0,0,0,47,1,1,1,1,0,0,1,2600
8535,1,0,0,0,0,220,3,2,3,1,1,1,1,7800
3274,1,0,0,0,0,280,3,4,3,4,0,0,0,11800
9642,1,0,0,0,0,73,3,2,2,4,0,1,0,3150
7014,1,0,0,0,0,80,2,2,2,4,0,1,0,3300
10440,1,0,0,0,0,85,2,1,1,16,0,1,0,2335
6562,0,0,0,0,1,180,4,2,1,3,0,1,1,4380
9204,1,0,0,0,0,300,6,8,3,1,1,1,0,10900
7108,0,1,0,0,0,95,3,1,2,2,0,1,0,1810
4582,1,0,0,0,0,34,1,1,0,9,0,1,0,4910
1316,1,0,0,0,0,40,1,1,0,1,1,1,0,650
7436,1,0,0,0,0,200,3,2,5,1,1,1,0,7000
8134,1,0,0,0,0,72,1,1,1,1,1,0,1,4670
8798,0,1,0,0,0,125,3,3,1,2,0,1,0,3470
8213,0,0,0,0,1,22,1,1,1,1,0,0,1,1500
9886,0,0,0,0,1,101,3,2,2,2,0,1,0,3358
5580,0,0,1,0,0,35,1,1,1,4,0,1,1,3880
5145,1,0,0,0,0,350,5,6,6,10,0,1,0,22000
1490,1,0,0,0,0,400,5,6,0,1,1,1,0,5200
10358,0,1,0,0,0,45,2,1,0,1,0,1,0,1000
109,0,0,1,0,0,309,4,5,4,7,0,1,0,9161
5616,1,0,0,0,0,35,1,1,0,1,0,0,0,1555
579,0,0,1,0,0,28,1,1,0,1,1,1,0,2475
928,1,0,0,0,0,347,5,5,4,1,1,1,0,7000
3121,0,1,0,0,0,90,3,1,1,6,0,1,0,2130
9221,1,0,0,0,0,200,3,2,1,5,0,1,0,3998
6830,0,0,0,0,1,92,3,2,2,3,0,1,0,2250
8644,0,0,0,1,0,89,3,1,1,5,0,0,0,2870
2718,1,0,0,0,0,120,3,1,0,1,0,1,0,1210
9060,0,0,0,0,1,125,3,2,0,7,0,1,0,4268
6883,1,0,0,0,0,120,3,1,0,1,1,1,0,2200
8758,1,0,0,0,0,33,1,1,0,14,0,1,0,4499
7823,1,0,0,0,0,260,3,2,3,10,0,1,0,11500
4160,0,1,0,0,0,65,1,1,0,5,0,1,1,1550
4588,1,0,0,0,0,37,1,1,0,6,0,1,0,1655
2010,1,0,0,0,0,180,3,3,2,4,0,1,0,10100
1743,1,0,0,0,0,410,4,5,5,1,0,1,0,20000
9398,1,0,0,0,0,36,1,1,1,8,0,1,0,2473
2754,0,0,0,0,1,59,2,2,0,2,0,0,1,1910
9483,1,0,0,0,0,200,3,3,2,7,0,1,0,11425
7814,0,0,1,0,0,53,2,1,0,5,0,1,0,1643
6348,0,0,1,0,0,28,1,1,0,1,0,1,0,2320
9216,1,0,0,0,0,64,1,2,1,3,0,1,0,3400
520,1,0,0,0,0,32,1,1,1,16,0,1,0,3433
2735,1,0,0,0,0,54,2,1,1,1,0,1,0,2480
7136,1,0,0,0,0,135,3,2,0,3,0,1,0,5900
197,0,0,0,0,1,90,3,2,2,3,0,1,0,1925
4874,0,0,1,0,0,140,2,3,2,7,0,1,0,8900
9534,0,0,0,0,1,120,4,2,0,1,0,1,0,1800
2191,1,0,0,0,0,140,3,3,5,8,0,0,1,10000
2447,0,0,0,0,1,521,5,2,3,1,1,1,0,10000
6976,1,0,0,0,0,300,4,5,2,1,1,1,0,4200
9941,0,0,0,1,0,58,2,1,1,1,0,1,1,2800
2925,0,0,1,0,0,121,1,1,0,1,0,1,0,8800
9079,0,0,1,0,0,142,3,2,1,1,0,1,1,4600
71,1,0,0,0,0,45,1,1,0,1,1,1,0,1050
6042,1,0,0,0,0,90,1,1,1,12,0,1,0,4470
9397,0,0,0,0,1,57,2,1,1,3,0,0,0,1025
2805,1,0,0,0,0,50,1,1,0,1,1,1,0,1100
2691,1,0,0,0,0,189,4,3,3,14,0,1,0,9080
4728,0,1,0,0,0,80,2,1,0,1,1,1,0,950
667,1,0,0,0,0,75,2,2,1,1,0,1,0,3860
5276,1,0,0,0,0,215,4,6,3,2,0,1,1,7800
5951,1,0,0,0,0,213,3,2,0,9,0,1,0,5590
3616,0,1,0,0,0,143,2,1,2,7,0,1,1,3400
8586,0,0,1,0,0,120,2,2,1,14,0,1,0,1658
6468,1,0,0,0,0,350,4,3,4,1,1,1,0,4000
4397,1,0,0,0,0,75,3,1,1,1,1,1,0,2470
6203,0,0,1,0,0,90,3,2,0,1,0,0,0,2000
8991,0,1,0,0,0,200,2,1,0,1,1,1,0,2800
7303,1,0,0,0,0,68,2,2,1,6,0,1,0,3350
10464,0,0,1,0,0,56,2,2,1,2,0,1,0,3907
8658,0,1,0,0,0,95,2,1,1,3,0,1,0,3100
9301,0,0,0,1,0,110,3,3,2,1,1,1,0,3760
9840,0,0,0,1,0,48,1,1,0,4,0,0,0,1200
3797,0,0,1,0,0,113,2,2,1,10,0,1,0,9566
5812,0,0,1,0,0,74,3,1,0,1,1,1,0,1600
5576,1,0,0,0,0,130,3,2,1,1,0,1,0,5700
7321,1,0,0,0,0,70,3,1,1,12,0,1,0,3800
1884,0,1,0,0,0,38,1,1,1,5,0,1,0,1322
3483,0,1,0,0,0,170,2,3,1,1,1,1,0,1300
8066,0,0,0,0,1,167,4,4,3,5,0,1,0,6600
8159,0,1,0,0,0,86,2,2,2,3,0,1,0,3950
8378,1,0,0,0,0,190,4,3,2,1,0,1,0,6733
1234,0,1,0,0,0,81,3,2,1,6,0,1,0,2120
7301,1,0,0,0,0,96,2,1,1,2,0,1,0,5380
8794,1,0,0,0,0,80,2,1,1,19,0,1,0,2040
10651,0,0,0,0,1,95,3,2,2,7,0,1,0,3625
8188,0,0,1,0,0,45,1,1,0,1,0,1,0,1200
6421,0,0,1,0,0,100,2,2,3,12,0,0,0,4948
6046,1,0,0,0,0,42,1,1,1,27,0,0,1,5810
3238,1,0,0,0,0,96,3,2,1,12,0,1,0,4172
29,1,0,0,0,0,20,1,1,0,5,0,1,1,2402
5585,0,0,1,0,0,75,2,1,0,4,0,1,0,1640
10390,1,0,0,0,0,65,1,2,2,3,0,0,1,4350
9905,0,1,0,0,0,75,3,2,1,2,0,1,0,1740
6698,1,0,0,0,0,200,4,4,3,5,0,1,0,9715
2184,0,0,1,0,0,100,3,3,2,8,0,1,0,3867
2307,0,0,0,0,1,135,4,2,2,4,0,1,0,3950
6846,1,0,0,0,0,96,4,2,2,1,1,1,0,3710
5149,0,0,0,0,1,113,4,2,2,11,0,1,0,6500
4563,1,0,0,0,0,512,4,6,5,8,0,1,1,11274
6990,1,0,0,0,0,76,3,3,2,1,0,1,0,3562
2424,1,0,0,0,0,320,3,3,2,1,1,1,0,7200
33,0,0,1,0,0,45,1,1,1,10,0,1,1,4950
4608,1,0,0,0,0,65,3,2,0,2,0,1,1,4200
5367,1,0,0,0,0,48,1,1,2,7,0,1,1,9300
7345,0,0,1,0,0,270,4,3,1,10,0,0,0,6000
8048,1,0,0,0,0,110,3,2,1,14,0,0,0,5450
3953,0,0,0,1,0,600,5,5,4,1,1,1,0,8300
10654,0,0,1,0,0,40,1,1,0,2,0,1,1,2832
8630,0,1,0,0,0,340,2,3,2,5,0,1,0,5500
10665,0,0,0,0,1,55,2,1,1,2,0,0,1,1800
586,1,0,0,0,0,36,1,1,1,1,0,1,0,1509
5575,0,0,0,1,0,44,2,1,1,5,0,1,0,1340
8601,1,0,0,0,0,95,2,1,1,8,0,1,0,4426
10123,0,1,0,0,0,44,1,1,0,1,0,0,0,1160
5565,1,0,0,0,0,127,2,3,3,3,0,1,0,5600
7152,1,0,0,0,0,20,1,1,0,1,0,1,1,2402
7190,0,1,0,0,0,84,3,2,1,8,0,1,0,2700
9563,1,0,0,0,0,73,1,2,2,21,0,1,1,4500
7597,1,0,0,0,0,320,4,3,8,1,1,1,0,2150
3340,1,0,0,0,0,50,2,1,1,5,0,1,0,1920
8836,1,0,0,0,0,70,1,1,1,3,0,1,0,3500
1304,0,0,1,0,0,70,2,1,0,4,0,1,0,2680
4656,1,0,0,0,0,110,3,2,2,11,0,1,0,4679
5172,1,0,0,0,0,60,2,1,0,10,0,1,0,2107
1556,1,0,0,0,0,135,3,3,2,1,0,1,1,5900
2129,0,0,1,0,0,220,3,2,2,8,0,1,0,5350
6717,1,0,0,0,0,55,2,1,1,4,0,1,0,1771
3682,1,0,0,0,0,165,3,2,3,16,0,1,0,4990
10435,1,0,0,0,0,76,3,2,0,4,0,1,0,2380
7056,0,0,1,0,0,110,3,2,1,7,0,1,0,3750
10323,0,0,0,0,1,82,2,2,2,11,0,0,0,4367
4694,1,0,0,0,0,140,3,2,0,2,0,1,0,9450
4934,1,0,0,0,0,80,2,2,2,1,1,1,1,6500
6755,0,1,0,0,0,196,3,4,2,7,0,1,1,6600
429,0,0,1,0,0,57,1,1,0,2,0,1,0,1300
3701,1,0,0,0,0,380,4,3,3,11,0,1,0,9300
1050,0,0,0,1,0,60,2,1,1,2,0,1,0,1847
732,1,0,0,0,0,50,2,1,1,2,0,1,0,2000
3251,0,0,0,1,0,550,3,7,8,1,1,1,0,7700
5982,1,0,0,0,0,280,4,5,4,14,0,1,0,16200
8885,1,0,0,0,0,380,4,5,6,8,0,1,1,8050
577,0,1,0,0,0,101,2,2,2,5,0,1,0,2280
7621,1,0,0,0,0,73,1,2,1,18,0,1,0,4212
6101,0,0,0,0,1,465,7,7,2,1,1,1,1,15000
5409,1,0,0,0,0,420,4,5,4,1,1,1,0,10000
2555,0,0,1,0,0,60,1,1,0,5,0,1,0,2860
4478,1,0,0,0,0,16,1,1,0,1,0,0,0,980
10598,0,1,0,0,0,60,1,1,0,6,0,1,1,1690
6327,0,0,0,0,1,45,1,1,1,3,0,0,1,3300
8492,0,0,1,0,0,65,1,1,0,4,0,1,0,2550
3761,0,0,0,0,1,55,2,1,1,1,0,0,0,1030
4872,1,0,0,0,0,35,1,1,1,24,0,1,1,2640
2559,1,0,0,0,0,25,1,1,0,14,0,1,0,2504
2857,1,0,0,0,0,80,1,1,1,1,1,0,0,1300
2728,1,0,0,0,0,180,2,3,2,1,1,1,0,3150
1989,1,0,0,0,0,20,1,1,0,1,1,0,0,790
5776,0,0,1,0,0,25,1,1,0,1,0,1,1,1900
10289,1,0,0,0,0,93,3,1,2,8,0,1,0,1900
7278,1,0,0,0,0,145,3,3,1,1,0,1,0,7025
7535,1,0,0,0,0,51,2,1,1,4,0,1,0,2955
9689,1,0,0,0,0,211,2,2,2,1,1,1,0,4501
2965,0,1,0,0,0,75,2,2,2,6,0,1,0,2756
1760,1,0,0,0,0,170,3,3,2,1,1,1,0,4850
3644,0,0,0,0,1,190,1,1,1,1,1,0,0,3900
6422,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
2206,0,1,0,0,0,45,1,1,1,3,0,1,0,1455
3746,1,0,0,0,0,300,4,4,4,4,0,0,0,5400
3756,0,0,1,0,0,30,1,1,0,2,0,0,1,4750
8271,1,0,0,0,0,185,4,4,4,8,0,1,0,10000
1807,0,0,0,1,0,60,3,2,0,2,0,1,0,2712
909,0,0,0,0,1,100,3,2,3,1,1,1,0,2800
2973,1,0,0,0,0,59,2,2,0,10,0,1,1,4280
5441,1,0,0,0,0,16,1,1,0,1,1,0,0,1420
9186,0,0,0,0,1,365,4,4,3,8,0,1,1,12300
5910,1,0,0,0,0,45,1,1,0,1,1,1,0,1500
2014,1,0,0,0,0,239,4,4,3,1,1,1,1,5950
1498,1,0,0,0,0,50,2,1,0,10,0,1,0,1880
1264,1,0,0,0,0,220,4,4,4,5,0,0,0,5286
7032,0,0,0,0,1,250,6,6,2,1,1,1,0,9000
755,0,0,0,1,0,98,3,2,1,1,0,1,0,1960
313,1,0,0,0,0,37,1,1,1,6,0,1,1,5040
3578,1,0,0,0,0,49,2,2,1,9,0,1,0,1960
1115,0,0,1,0,0,113,3,1,0,1,0,0,1,3200
309,0,0,0,1,0,236,3,4,4,10,0,1,0,12600
792,0,0,1,0,0,85,3,2,1,4,0,1,0,3050
4642,1,0,0,0,0,70,1,2,1,1,1,1,0,1500
3747,1,0,0,0,0,500,3,3,5,1,1,1,0,8500
9241,0,0,0,1,0,12732,3,2,0,3,0,1,0,2300
3198,1,0,0,0,0,125,3,2,1,9,0,1,0,5655
5667,1,0,0,0,0,45,1,1,1,2,0,0,1,3751
7295,1,0,0,0,0,95,2,1,1,15,0,1,0,3900
9443,1,0,0,0,0,60,2,2,1,1,0,1,0,3376
1079,1,0,0,0,0,120,2,3,2,19,0,1,1,9920
3071,1,0,0,0,0,309,4,7,8,1,1,1,0,8000
9501,0,0,1,0,0,60,2,1,1,2,0,1,0,1750
7978,1,0,0,0,0,118,3,2,2,4,0,1,0,10470
2958,0,1,0,0,0,45,1,1,0,11,0,1,0,1650
6144,0,0,0,0,1,92,3,2,1,1,0,1,0,1820
4333,0,0,0,1,0,96,3,2,2,6,0,1,1,4150
5529,1,0,0,0,0,81,3,2,1,12,0,1,0,2280
1643,0,0,0,0,1,64,3,1,0,3,0,0,0,1615
736,0,0,1,0,0,34,1,1,0,3,0,0,1,2820
9673,0,0,1,0,0,118,3,2,0,4,0,0,0,4200
4065,1,0,0,0,0,76,1,1,1,14,0,0,1,6315
541,0,0,1,0,0,103,2,2,1,8,0,1,0,2130
2760,1,0,0,0,0,90,2,2,0,1,1,1,0,1750
2142,0,0,0,0,1,140,4,3,1,2,0,1,0,2775
9795,0,0,0,1,0,68,3,2,2,9,0,1,0,2068
99,1,0,0,0,0,22,1,1,0,26,0,1,0,2352
4665,0,0,1,0,0,64,2,1,0,3,0,1,0,1110
8113,1,0,0,0,0,180,3,1,5,1,1,1,0,6500
4114,0,1,0,0,0,900,5,5,2,4,0,1,0,3700
1139,0,1,0,0,0,75,2,2,2,4,0,1,1,3150
9515,0,1,0,0,0,22,1,1,0,6,0,1,0,980
723,0,1,0,0,0,240,4,3,5,1,1,1,0,2500
381,1,0,0,0,0,200,3,3,4,1,1,1,0,7000
10543,0,1,0,0,0,107,3,3,2,6,0,1,0,5470
9819,0,0,0,0,1,80,1,2,0,2,0,1,0,1250
4688,1,0,0,0,0,110,2,2,1,1,0,1,0,3250
6055,0,0,1,0,0,179,4,2,0,9,0,1,0,4640
10465,1,0,0,0,0,250,3,3,0,1,1,1,0,3200
5231,0,1,0,0,0,30,1,1,0,3,0,0,0,900
2425,1,0,0,0,0,116,3,2,2,5,0,1,0,5684
4221,1,0,0,0,0,100,2,4,2,12,0,0,1,3885
2367,1,0,0,0,0,120,3,2,1,1,1,1,0,3000
6553,1,0,0,0,0,35,1,1,0,1,1,1,0,900
9589,0,0,1,0,0,250,2,3,2,1,1,1,0,3500
6065,1,0,0,0,0,296,4,5,2,1,1,1,0,8500
740,0,1,0,0,0,60,2,1,1,1,1,1,0,1400
10599,0,0,0,0,1,180,6,4,6,1,1,1,0,5500
9286,1,0,0,0,0,74,2,1,1,2,0,1,0,2350
3420,1,0,0,0,0,380,4,5,5,2,0,1,0,9900
5214,0,0,0,0,1,50,2,1,0,1,1,0,0,950
2527,1,0,0,0,0,90,2,2,2,1,0,1,0,3117
416,0,0,1,0,0,30,1,1,0,10,0,1,0,1950
3949,1,0,0,0,0,67,2,2,1,1,0,0,1,4080
9168,0,0,1,0,0,75,2,2,1,3,0,1,0,2484
1724,0,0,0,0,1,154,3,2,1,1,0,1,0,2300
